X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N
-122.309588244,47.629950084,9805,1142   17TH AVE E,4800,6584431,,Permit Finaled,Construction Permit,1,0,1,0,36000,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence to convert portion of basement into accessory dwelling unit, per plan.",2017/07/05 00:00:00+00,2018/03/10 00:00:00+00,2018,2019/08/29 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.2005,6400.2,530330064002005,HAN,1276433.29695183,233277.7670749,126570,DV0060992,6584431-CN,#001a73,-122.30958824,47.62995008,2019/09/10 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064002005,6400.2005,6400.2,1,2018_1,3,2019_3,N
-122.357029207,47.663054534,9836,115  N 47TH ST,5130,6191615,,Permit Finaled,Construction Permit,1,0,1,0,3186,ADU,"Accessory Dwelling, Attached",Alterations to basement to create accessory dwelling unit in existing single family residence per plans.,2008/08/27 00:00:00+00,2008/09/03 00:00:00+00,2008,2010/03/01 00:00:00+00,2010,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.1,Fremont,Lake Union,6,4800.1027,4800.1,530330048001027,HAN,1264976.8929721,245578.75115149,82360,DV0023195,6191615-CN,#001a73,-122.35702921,47.66305454,2010/03/03 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330048001025,4800.1025,4800.1,3,2008_3,1,2010_1,N
-122.282883857,47.7145409460001,9846,11733   SAND POINT WAY NE,7990,6386269,,Permit Issued,Construction Permit,1,0,1,0,65000,ADU,"Accessory Dwelling, Attached",Construct addition and alterations to existing single family residence for accessory dwelling unit/per plan.,2013/12/28 00:00:00+00,2014/03/20 00:00:00+00,2014,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,800.1011,800.1,530330008001011,HAN,1283597.87270317,264002.99565036,33985,DV0048758,6386269-CN,#ff5500,-122.28288386,47.71454095,2023/03/20 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330008001011,800.1011,800.1,1,2014_1,,,N
-122.27882718,47.7160779450001,9927,11900   LAKESIDE PL NE,12650,6203513,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached",Establish Accessory Dwelling Unit in basement of existing single family residence per plan.,2009/10/14 00:00:00+00,2009/11/02 00:00:00+00,2009,2009/11/03 00:00:00+00,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,900.1001,900.1,530330009001001,HAN,1284606.8698242,264544.76000291,34271,DV0003612,6203513-CN,#001a73,-122.27882718,47.71607795,2011/05/02 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330009001001,900.1001,900.1,4,2009_4,4,2009_4,N
-122.38396241,47.5901639160001,9958,1514   PALM AVE SW,6120,6310205,,Permit Finaled,Construction Permit,1,0,1,0,529705,ADU,"Accessory Dwelling, Attached",Establish use & construct new single family residence with attached garage & accessory dwelling unit per plan.,2012/06/05 00:00:00+00,2012/09/25 00:00:00+00,2012,2015/06/22 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9600.5016,9600.5,530330096005016,HAN,1257805.72726876,219128.73282041,149444,DV0079074,6310205-CN,#001a73,-122.38396241,47.59016392,2015/09/25 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330096002007,9600.2007,9600.2,3,2012_3,2,2015_2,N
-122.313403329,47.723252632,9966,1242  NE 130TH ST,7200,6513391,,Permit Finaled,Construction Permit,1,0,1,0,239441,ADU,"Accessory Dwelling, Attached","Construct additions and alterations including addition of Accessory Dwelling Unit (ADU) to existing single family residence, per plan.",2016/03/08 00:00:00+00,2016/06/11 00:00:00+00,2016,2017/12/01 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.5001,200.5,530330002005001,HAN,1276147.28223154,267323.13798976,27784,DV0087040,6513391-CN,#001a73,-122.31340333,47.72325263,2017/12/11 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002013000,201.3000,201.3,2,2016_2,4,2017_4,N
-122.373680665,47.643552712,9979,1234  W BOTHWELL ST,8261,6073660,,Permit Finaled,Construction Permit,1,0,1,0,16365,ADU,"Accessory Dwelling, Attached","Alter basement of single family residence and create Accessory Dwelling Unit, per plans",2006/04/07 00:00:00+00,2006/04/07 00:00:00+00,2006,2006/07/21 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,5900.4014,5900.4,530330059004014,HAN,1260732.13213575,238548.26077629,112610,DV0066721,6073660-CN,#001a73,-122.37368066,47.64355271,2007/10/07 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330059021008,5902.1008,5902.1,2,2006_2,3,2006_3,N
-122.368388659,47.716591958,9996,12015   9TH AVE NW,22280,6573433,,Permit Finaled,Construction Permit,1,0,1,0,406426,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence, existing accessory structure to convert into Detached accessory dwelling unit and garage, per plan.",2017/05/03 00:00:00+00,2017/10/10 00:00:00+00,2017,2019/04/10 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,500.3009,500.3,530330005003009,HAN,1262567.79805763,265159.13261154,29780,DV0033367,6573433-CN,#001a73,-122.36838866,47.71659196,2020/10/10 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330005002018,500.2018,500.2,4,2017_4,2,2019_2,Y
-122.302128729,47.7164998870001,10013,12023   25TH AVE NE,7814,6265603,,Permit Finaled,Construction Permit,0,1,-1,0,1000,ADU,"Accessory Dwelling, Attached","Construct alterations to convert accessory dwelling unit (ADU) to east of single family residence to detached accessory dwelling unit (DADU) by removing sunroom addition that attached ADU to single family residence, per plan",2011/12/28 00:00:00+00,2012/01/05 00:00:00+00,2012,2012/01/09 00:00:00+00,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.3010,700.3,530330007003010,HAN,1278874.79788233,264807.24550718,32553,DV0017614,6265603-CN,#001a73,-122.30212873,47.71649989,2013/07/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,6085516-CN,530330007002000,700.2000,700.2,1,2012_1,1,2012_1,N
-122.341426688,47.6553832760001,10091,1319  N 40TH ST,4240,6348783,,Permit Finaled,Construction Permit,1,0,1,0,20000,ADU,"Accessory Dwelling, Attached","Alter existing single family dwelling for new accessory dwelling unit (ADU), per plan.",2013/02/27 00:00:00+00,2013/04/22 00:00:00+00,2013,2016/04/22 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.1,Fremont,Lake Union,4,5400.4013,5400.4,530330054004013,HAN,1268766.03831998,242705.34775655,91601,DV0035849,6348783-CN,#001a73,-122.34142669,47.65538328,2016/04/22 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330054022004,5402.2004,5402.2,2,2013_2,2,2016_2,N
-122.351770013,47.6305964250001,10117,1229   3RD AVE N,7200,6313345,,Permit Finaled,Construction Permit,1,0,1,0,100000,ADU,"Accessory Dwelling, Attached",Alter basement of existing single family dwelling for accessory dwelling unit per plan.,2012/04/11 00:00:00+00,2012/05/09 00:00:00+00,2012,2012/11/21 00:00:00+00,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,7000.1000,7000.1,530330070001000,HAN,1266039.00113319,233715.84221135,124530,DV0054556,6313345-CN,#001a73,-122.35177001,47.63059643,2013/11/09 00:00:00+00,"LOWRISE-1, SINGLE FAMILY 5000",LR1,MULTIPLE ZONE,L-1,L,,530330070022000,7002.2000,7002.2,2,2012_2,4,2012_4,N
-122.354283315,47.628724327,10130,123   PROSPECT ST,7660,6470257,,Permit Finaled,Construction Permit,1,0,1,0,60000,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence to establish basement Accessory Dwelling Unit (ADU), per plan.",2016/06/02 00:00:00+00,2016/09/07 00:00:00+00,2016,2017/04/19 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,7000.1013,7000.1,530330070001013,HAN,1265405.91978854,233045.33571466,124740,DV0036518,6470257-CN,#001a73,-122.35428331,47.62872433,2018/03/07 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330070022007,7002.2007,7002.2,3,2016_3,2,2017_2,N
-122.330573396,47.7324656870001,10159,14303   SUNNYSIDE AVE N,8370,6448991,,Permit Finaled,Construction Permit,1,0,1,0,30000,ADU,"Accessory Dwelling, Attached","Construct alterations to basement for an ADU in an existing single family residence, per plan.",2015/02/19 00:00:00+00,2015/03/27 00:00:00+00,2015,2015/08/03 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,300.1007,300.1,530330003001007,HAN,1271987.35749128,270764.86420128,23685,DV0066394,6448991-CN,#001a73,-122.3305734,47.73246569,2016/09/27 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330003001005,300.1005,300.1,1,2015_1,3,2015_3,N
-122.333069472,47.731703828,10164,14041   BAGLEY AVE N,6310,6196629,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","Establish an accessory dwelling unit in basement of existing single family residence, per plan.",2008/10/29 00:00:00+00,2008/11/07 00:00:00+00,2008,2009/09/22 00:00:00+00,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,300.1009,300.1,530330003001009,HAN,1271367.80446665,270498.97568901,23713,DV0004886,6196629-CN,#001a73,-122.33306947,47.73170383,2010/05/07 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330003001007,300.1007,300.1,4,2008_4,3,2009_3,N
-122.339300152,47.72266462,10173,12822   ASHWORTH AVE N,9880,6302387,,Permit Finaled,Construction Permit,1,0,1,0,7000,ADU,"Accessory Dwelling, Attached","Convert garage to create an accessory dwelling unit (ADU), construct alterations and establish two onsite parking for existing single family residence, per plan.",2011/12/16 00:00:00+00,2012/01/23 00:00:00+00,2012,2012/04/09 00:00:00+00,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.1024,600.1,530330006001024,HAN,1269770.26078501,267232.34502967,27040,DV0078871,6302387-CN,#001a73,-122.33930015,47.72266462,2013/07/23 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006021014,602.1014,602.1,1,2012_1,2,2012_2,N
-122.339912434,47.722880285,10174,12833   ASHWORTH AVE N,9010,6160281,,Permit Finaled,Construction Permit,1,0,1,0,7400,ADU,"Accessory Dwelling, Attached","Construct alterations to first floor of existing single family residence and convert portion of existing living space to accessory dwelling unit (ADU), per plan.",2011/03/07 00:00:00+00,2011/03/14 00:00:00+00,2011,2011/05/20 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.1021,600.1,530330006001021,HAN,1269621.12644886,267313.94682175,27030,DV0045696,6160281-CN,#001a73,-122.33991243,47.72288029,2012/09/14 00:00:00+00,"COMMERCIAL2-40, SINGLE FAMILY 7200",C2-40,MULTIPLE ZONE,C2,C,,530330006021015,602.1015,602.1,1,2011_1,2,2011_2,N
-122.281184329,47.72224985,10194,12736   RIVIERA PL NE,22240,6388261,,Permit Finaled,Construction Permit,1,0,1,0,8000,ADU,"Accessory Dwelling, Attached","Convert preheated basement of single family dwelling to an accessory dwelling unit with alterations, per plans.",2013/11/20 00:00:00+00,2013/12/02 00:00:00+00,2013,2014/04/23 00:00:00+00,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.1002,100.1,530330001001002,HAN,1284069.07679965,266806.57402123,29445,DV0010990,6388261-CN,#001a73,-122.28118433,47.72224985,2015/06/02 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330001021015,102.1015,102.1,4,2013_4,2,2014_2,N
-122.288996871,47.7222681040001,10195,12737   37TH AVE NE,7268,6088895,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","Establish ADU in existing Single Family Residence, per plans",2006/03/29 00:00:00+00,2006/05/03 00:00:00+00,2006,2006/06/02 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.3004,100.3,530330001003004,HAN,1282146.59513368,266849.50470927,29436,DV0068406,6088895-CN,#001a73,-122.28899687,47.7222681,2007/11/03 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330001022007,102.2007,102.2,2,2006_2,2,2006_2,N
-122.335689844,47.733581868,10206,14340   BURKE AVE N,5290,6299157,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","Alteratons to portion of single family residence to create an attached accessory dwelling unit, per plans.",2011/11/07 00:00:00+00,2011/11/30 00:00:00+00,2011,2012/01/20 00:00:00+00,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,300.1011,300.1,530330003001011,HAN,1270736.448818,271196.46919373,22956,DV0064664,6299157-CN,#001a73,-122.33568984,47.73358187,2013/05/30 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330003001009,300.1009,300.1,4,2011_4,1,2012_1,N
-122.299078487,47.6144675050001,10267,1509   26TH AVE,5986,6075647,,Permit Finaled,Construction Permit,1,0,1,0,182456,ADU,"Accessory Dwelling, Attached",Construct 2 story addition to become primary residence connected to existing residence with vestibule which will become an Accessory Dwelling Unit per plans,2006/03/22 00:00:00+00,2006/05/08 00:00:00+00,2006,2007/05/09 00:00:00+00,2007,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3000002,Central Area/Squire Park,Central,3,7700.3008,7700.3,530330077003008,HAN,1278916.69561038,227581.75298906,137310,DV0068193,6075647-CN,#001a73,-122.29907849,47.61446751,2007/11/08 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077003008,7700.3008,7700.3,2,2006_2,2,2007_2,N
-122.287015432,47.5918063130001,10269,1314   LAKESIDE AVE S,13080,6115580,3005338,Permit Finaled,Construction Permit,1,0,1,0,467696,ADU,"Accessory Dwelling, Attached","Establish use for single family residence, construct new SFR with an Accessory Dwelling Unit (ADU) and attached garage, per plan.",2007/05/09 00:00:00+00,2007/12/06 00:00:00+00,2007,2009/08/18 00:00:00+00,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,8900.1039,8900.1,530330089001039,HAN,1281735.34572526,219260.78222854,148743,DV0007470,6115580-CN,#001a73,-122.28701543,47.59180631,2010/11/06 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330089001030,8900.1030,8900.1,4,2007_4,3,2009_3,N
-122.311691166,47.726819295,10354,13504   15TH PL NE,6230,6398928,,Permit Finaled,Construction Permit,1,0,1,0,42000,ADU,"Accessory Dwelling, Attached","Construct additions and alterations to existing single family residence, per plan.
",2014/02/11 00:00:00+00,2014/08/19 00:00:00+00,2014,2017/10/13 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.4007,200.4,530330002004007,HAN,1276593.6126,268615.79847108,24656,DV0082433,6398928-CN,#001a73,-122.31169117,47.7268193,2019/02/19 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002012004,201.2004,201.2,3,2014_3,4,2017_4,N
-122.290269519,47.588207481,10361,1520   33RD AVE S,8400,6499063,,Permit Finaled,Construction Permit,1,0,1,0,275000,ADU,"Accessory Dwelling, Attached","Construct additions and alterations to existing single family residence, per plan.",2015/12/24 00:00:00+00,2016/05/24 00:00:00+00,2016,2019/10/18 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.4000001,Mt. Baker/North Rainier,Southeast,3,9500.1046,9500.1,530330095001046,HAN,1280907.67750041,217963.47304321,151801,DV0086121,6499063-CN,#001a73,-122.29026952,47.58820748,2020/11/24 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330095001019,9500.1019,9500.1,2,2016_2,4,2019_4,N
-122.31330083,47.696018097,10366,1236  NE 92ND ST,7180,6266439,,Permit Finaled,Construction Permit,1,0,1,0,5000,ADU,"Accessory Dwelling, Attached",Alterations for new attached accessory dwelling unit in basement of existing single family residence per plan.,2011/01/05 00:00:00+00,2011/01/19 00:00:00+00,2011,2011/02/04 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,2000.3001,2000.3,530330020003001,HAN,1275981.47026337,257390.24300359,51033,DV0077585,6266439-CN,#001a73,-122.31330083,47.6960181,2012/07/19 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330020003001,2000.3001,2000.3,1,2011_1,1,2011_1,N
-122.351571075,47.630746764,10368,1237   3RD AVE N,3510,6448839,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","Change of use from duplex to single family dwelling with accessory dwelling unit, per plan.",2014/12/12 00:00:00+00,2015/02/09 00:00:00+00,2015,2015/02/13 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,7000.1000,7000.1,530330070001000,HAN,1266089.12542124,233769.7020514,600774,DV0018549,6448839-CN,#001a73,-122.35157107,47.63074676,2016/08/09 00:00:00+00,"LOWRISE-1, LOWRISE-2, SINGLE FAMILY 5000",LR1,MULTIPLE ZONE,L-1,L,,530330070022000,7002.2000,7002.2,1,2015_1,1,2015_1,N
-122.340405671,47.685678308,10400,1332  N 78TH ST,3791,6088615,,Permit Finaled,Construction Permit,1,0,1,0,75000,ADU,"Accessory Dwelling, Attached","Construct 2-story addition and alterations to create an accessory dwelling unit (ADU) on 1st floor of existing single family residence, per plan",2006/06/09 00:00:00+00,2006/06/26 00:00:00+00,2006,2007/03/30 00:00:00+00,2007,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,2700.4020,2700.4,530330027004020,HAN,1269234.01707246,253748.89362386,60428,DV0068196,6088615-CN,#001a73,-122.34040567,47.68567831,2007/12/26 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004020,2700.4020,2700.4,2,2006_2,1,2007_1,N
-122.296020891,47.7254206970001,10401,13324   30TH AVE NE,6450,6147171,,Permit Finaled,Construction Permit,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached",Alterations to portion of existing SFR to Establish Accessory Dwelling Unit per plan.,2007/08/24 00:00:00+00,2007/10/03 00:00:00+00,2007,2007/10/24 00:00:00+00,2007,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.5001,100.5,530330001005001,HAN,1280439.89612394,268032.03757449,28677,DV0017521,6147171-CN,#001a73,-122.29602089,47.7254207,2009/04/03 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330001022003,102.2003,102.2,4,2007_4,4,2007_4,N
-122.352740398,47.5370973070001,10423,1253  SW OTHELLO ST,7203,6289398,,Permit Finaled,Construction Permit,1,0,1,0,19807,ADU,"Accessory Dwelling, Attached",Construct alterations to existing single family residence for basemennt ADU per plans.,2011/08/26 00:00:00+00,2011/09/19 00:00:00+00,2011,2011/09/22 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,2.3,Riverview,Delridge Neighborhoods,1,10800.1027,10800.1,530330108001027,HAN,1265126.46046025,199622.00025643,188095,DV0062961,6289398-CN,#001a73,-122.3527404,47.53709731,2013/03/19 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330108001020,10800.1020,10800.1,3,2011_3,3,2011_3,N
