X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N,INSPECTION_DATE,INSPECTION_TYPE
-122.389435152,47.5543609800001,5681,5280 45TH AVE SW,6000,6848586,,Permit Issued,Construction Permit,1,0,1,0,114928,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to Single Family Residence, per Standard Plan 6804831-SP",2021/07/16 00:00:00+00,2021/08/05 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,10500.3001,10500.3,530330105003001,ACC,1256191.481,206099.003,169120,DV1113164,6848586-CN,#ff5500,-122.38944976,47.55436679,2023/02/05 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330105022001,10502.2001,10502.2,3,2021_3,,,N,2022/06/22 00:00:00+00,Structural
-122.30961918,47.548959439,5685,5932 18TH AVE S,5831,6808366,3037303,Permit Issued,Construction Permit,1,0,1,0,300000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit, per plan.",2020/12/30 00:00:00+00,2022/01/20 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.5,Beacon Hill,Greater Duwamish,2,10402.1025,10402.1,530330104021025,ACC,1275858.98,203740.79,177786,DV0346479,6808366-CN,#ff5500,-122.30963377,47.54896525,2023/07/20 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330104021015,10402.1015,10402.1,1,2022_1,,,N,2022/04/06 00:00:00+00,Insulation
-122.328125024,47.65813016,5693,4212 1ST AVE NE,5119,6794167,,Permit Issued,Construction Permit,1,0,1,0,538548,DADU,"Accessory Dwelling, Detached","Establish use and Construct single-family residence with detached accessory dwelling unit [DADU], per plan.",2020/10/12 00:00:00+00,2021/05/11 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5200.3008,5200.3,530330052003008,ACC,1272063.1127,243643.1726,92331,DV0011748,6794167-CN,#ff5500,-122.32813964,47.65813598,2022/11/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330052011008,5201.1008,5201.1,2,2021_2,,,N,2022/02/15 00:00:00+00,Insulation
-122.280926729,47.7127668250001,5701,4218 NE 115TH ST,7199,6830371,,Permit Issued,Construction Permit,1,0,1,0,123746,MIXED,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2021/04/26 00:00:00+00,2021/12/20 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,900.1010,900.1,530330009001010,ACC,1284067.407,263346.902,34151,DV0086545,6830371-CN,#ff5500,-122.28094135,47.71277265,2023/06/20 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330009001009,900.1009,900.1,4,2021_4,,,N,2022/06/27 00:00:00+00,Foundation
-122.330523816,47.658652057,5707,4221 SUNNYSIDE AVE N,3993,6817781,,Permit Issued,Construction Permit,1,0,1,0,107340,DADU,"Accessory Dwelling, Detached","Construct detached garage and detached accessory dwelling unit (DADU) at single family residence, per plan.  Existing detached garage to be removed.",2021/03/30 00:00:00+00,2021/05/19 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5100.2011,5100.2,530330051002011,ACC,1271475.769,243844.998,92232,DV0061540,6817781-CN,#ff5500,-122.33053843,47.65865788,2022/11/19 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330051002011,5100.2011,5100.2,2,2021_2,,,N,2022/03/17 00:00:00+00,Site Final
-122.340494637,47.6590354790001,5713,4234 INTERLAKE AVE N,3909,6899695,,Permit Issued,Construction Permit,1,0,1,0,70395,DADU,"Accessory Dwelling, Detached","Construct alterations to existing one-family dwelling, per plan. (Construct new one-family dwellings and alterations to existing one-family dwelling, per plan / Review and process for two CN records under 6848717-CN)",2022/05/13 00:00:00+00,2022/06/25 00:00:00+00,2022,,,203,Wallingford,Residential Urban Village,Wallingford,Residential Urban Villages,11.2,Wallingford,Lake Union,4,5000.2002,5000.2,530330050002002,ACC,1269021.79,244032.791,91098,DV0065083,6899695-CN,#ff5500,-122.34050926,47.6590413,2023/12/25 00:00:00+00,LR1 (M1),LR1 (M1),LR1 (M1),LR1,L,6848717-CN,530330050002002,5000.2002,5000.2,2,2022_2,,,N,,
-122.278501208,47.5478735180001,5718,4253 S RAYMOND ST,5246,6797009,,Permit Issued,Construction Permit,1,0,1,0,150943,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",2020/12/17 00:00:00+00,2021/04/13 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10300.2018,10300.2,530330103002018,ACC,1283534.978,203198.8963,760642,DV1222048,6797009-CN,#ff5500,-122.27851579,47.54787934,2022/10/13 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330103012016,10301.2016,10301.2,2,2021_2,,,N,2022/06/21 00:00:00+00,Structural
-122.395237858,47.6596977620001,5733,4343 29th AVE W,4397,6774760,,Permit Issued,Construction Permit,1,0,1,0,294999,DADU,"Accessory Dwelling, Detached","Construct additions and alterations and a detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2020/12/16 00:00:00+00,2021/08/16 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.2,Interbay,Magnolia/Queen Anne,7,5801.4038,5801.4,530330058014038,ACC,1255538.681,244543.309,88009,DV0045416,6774760-CN,#ff5500,-122.39525249,47.65970357,2023/02/16 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330058014018,5801.4018,5801.4,3,2021_3,,,N,2022/06/15 00:00:00+00,Foundation
-122.280108758,47.6696618830001,5734,4346 NE 56TH ST,6434,6767826,,Permit Finaled,Construction Permit,1,0,1,0,300000,DADU,"Accessory Dwelling, Detached","Construct addition and substantial alterations to a single family residence and a detached accessory dwelling unit, per plans",2020/05/27 00:00:00+00,2020/07/20 00:00:00+00,2020,2021/09/10 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3000002,Ravenna/Bryant,Northeast,4,4200.2013,4200.2,530330042002013,ACC,1283973.163,247622.668,108119,DV1202030,6767826-CN,#001a73,-122.28012337,47.66966771,2023/07/20 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330042012004,4201.2004,4201.2,3,2020_3,3,2021_3,N,2021/09/10 00:00:00+00,Building Final
-122.317763965,47.5638542680001,5735,4347 12th AVE S,4800,6855717,,Permit Issued,Construction Permit,1,0,1,0,177635,DADU,"Accessory Dwelling, Detached","Construct new garage with DADU (detached accessory dwelling unit) above for existing single family residence, per plan.",2021/09/27 00:00:00+00,2022/03/15 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.3,Duwamish/SODO,Greater Duwamish,2,9300.3110,9300.3,530330093003110,ACC,1273952.7294,209211.5805,759479,DV1143119,6855717-CN,#ff5500,-122.31777856,47.56386008,2023/09/15 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330093003153,9300.3153,9300.3,1,2022_1,,,N,,
-122.272248816,47.5639229220001,5741,4403 49TH AVE S,7164,6806005,,Permit Issued,Construction Permit,1,0,1,0,138966,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2021/06/21 00:00:00+00,2021/12/17 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10100.1032,10100.1,530330101001032,ACC,1285188.27,209023.2,162390,DV0025134,6806005-CN,#ff5500,-122.2722634,47.56392874,2023/06/17 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330101021023,10102.1023,10102.1,4,2021_4,,,N,2022/04/28 00:00:00+00,Pre-Construction Conference
-122.389611744,47.5469147320001,5749,4418 SW GRAHAM ST,6000,6804375,,Permit Issued,Construction Permit,1,0,1,0,20482,DADU,"Accessory Dwelling, Detached","Construct alterations to create an attached accessory dwelling unit to existing single family residence in the basement, per plan.",2021/02/25 00:00:00+00,2021/05/18 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,Southwest,1,10600.6009,10600.6,530330106006009,ACC,1256092.96,203384.31,174617,DV1214475,6804375-CN,#ff5500,-122.38962634,47.54692054,2022/11/18 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330106023011,10602.3011,10602.3,2,2021_2,,,N,2021/02/25 00:00:00+00,Construction Intake Appointment
-122.272248204,47.563358221,5751,4421 49TH AVE S,6046,6808103,,Permit Issued,Construction Permit,1,0,1,0,145489,DADU,"Accessory Dwelling, Detached","Construct new Detached Accessory Dwelling Unit (DADU), per plan. (Establish Standard Plan, 2nd review done under 6745573-CN)",2021/01/26 00:00:00+00,2021/04/08 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10100.1032,10100.1,530330101001032,ACC,1285184.57,208817.25,162420,DV1101067,6808103-CN,#ff5500,-122.27226279,47.56336404,2022/10/08 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330101021023,10102.1023,10102.1,2,2021_2,,,N,2022/03/01 00:00:00+00,Insulation
-122.326635396,47.660920994,5752,4425 THACKERAY PL NE,6101,6846167,,Permit Issued,Construction Permit,1,0,1,0,165506,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence and remove existing detached garage, per plans.",2021/09/30 00:00:00+00,2021/12/02 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5200.4015,5200.4,530330052004015,ACC,1272449.9002,244653.855,757729,DV0032955,6846167-CN,#ff5500,-122.32665001,47.66092681,2023/06/02 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330052012015,5201.2015,5201.2,4,2021_4,,,N,2022/06/29 00:00:00+00,Insulation
-122.358646473,47.6611938340001,5754,4427 2ND AVE NW,5498,6818587,,Permit Issued,Construction Permit,1,0,1,0,710513,DADU,"Accessory Dwelling, Detached","Establish use as single family residence and construct a one-family dwelling with attached and detached accessory dwelling units, per plans.",2021/03/10 00:00:00+00,2021/10/18 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.1,Fremont,Lake Union,6,4800.2010,4800.2,530330048002010,ACC,1264564.998,244908.059,88877,DV0018732,6818587-CN,#ff5500,-122.35866109,47.66119965,2023/04/18 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330048002007,4800.2007,4800.2,4,2021_4,,,N,2022/05/11 00:00:00+00,Framing
-122.29114602,47.563533858,5757,4434 33RD AVE S,5988,6782753,,Permit Issued,Construction Permit,1,0,1,0,199630,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence, per plan.",2020/10/02 00:00:00+00,2021/03/12 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10100.4021,10100.4,530330101004021,ACC,1280520.94,208969.11,161827,DV1140557,6782753-CN,#ff5500,-122.29116061,47.56353967,2022/09/12 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330101013024,10101.3024,10101.3,1,2021_1,,,Y,2022/06/06 00:00:00+00,Structural
-122.276305519,47.5297087810001,5763,4466 S ROSE ST,5082,6807026,3037225,Permit Issued,Construction Permit,1,0,1,0,516748,DADU,"Accessory Dwelling, Detached","Establish use as and construct single family residence with attached accessory dwelling unit (AADU) and detached accessory dwelling unit (DADU), per plans.",2021/04/28 00:00:00+00,2022/06/01 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11800.5002,11800.5,530330118005002,ACC,1283952.9054,196564.0277,195078,DV0346440,6807026-CN,#ff5500,-122.2763201,47.5297146,2023/12/01 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330118012005,11801.2005,11801.2,2,2022_2,,,N,2022/06/22 00:00:00+00,Pre-Construction Conference
-122.276118209,47.5297123920001,5766,4472 S ROSE ST,5206,6807180,3037225,Permit Issued,Construction Permit,1,0,1,0,502250,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) and detached accessory dwelling unit (DADU), per plans.",2021/05/25 00:00:00+00,2022/02/24 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11800.5002,11800.5,530330118005002,ACC,1283999.1966,196564.4771,755160,DV0346441,6807180-CN,#ff5500,-122.27613279,47.52971821,2023/08/24 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330118012005,11801.2005,11801.2,1,2022_1,,,N,2021/05/24 00:00:00+00,Construction Intake Appointment
-122.391852012,47.56279276,5768,4502 47TH AVE SW,5818,6777637,,Permit Issued,Construction Permit,1,0,1,0,250000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) to existing single family residence, per plan",2020/08/24 00:00:00+00,2021/02/12 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,10500.5004,10500.5,530330105005004,ACC,1255657.086,209186.066,158915,DV1127513,6777637-CN,#ff5500,-122.39186662,47.56279857,2022/08/12 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330105021004,10502.1004,10502.1,1,2021_1,,,N,2022/06/27 00:00:00+00,Framing
-122.277512599,47.552086252,5772,4510 S FINDLAY ST,5406,6777682,,Permit Issued,Construction Permit,1,0,1,0,200000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2020/08/03 00:00:00+00,2020/10/20 00:00:00+00,2020,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10300.2003,10300.2,530330103002003,ACC,1283807.92,204730.7,179143,DV1122885,6777682-CN,#ff5500,-122.27752718,47.55209207,2023/10/20 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330103011016,10301.1016,10301.1,4,2020_4,,,Y,2020/07/30 00:00:00+00,Construction Intake Appointment
-122.315786748,47.5621451600001,5788,4544 13TH AVE S,6967,6817833,,Permit Finaled,Construction Permit,1,0,1,0,90463,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to Single Family Residence, per Standard Plan 6800134-SP",2021/02/25 00:00:00+00,2021/03/24 00:00:00+00,2021,2022/05/16 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.5999999,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10001.2022,10001.2,530330100012022,ACC,1274428.779,208578.864,160610,DV0018279,6817833-CN,#001a73,-122.31580134,47.56215097,2022/09/24 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100012019,10001.2019,10001.2,1,2021_1,2,2022_2,N,2022/05/16 00:00:00+00,Building Final
-122.27623348,47.5528372910001,5791,4550 S LUCILE ST,6197,6846120,,Permit Issued,Construction Permit,1,0,1,0,107347,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to Single Family Residence, per Standard Plan  6800134-SP",2021/06/30 00:00:00+00,2021/09/08 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10300.2000,10300.2,530330103002000,ACC,1284128.87,204998.68,179051,DV0043574,6846120-CN,#ff5500,-122.27624806,47.55284311,2023/03/08 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330103011015,10301.1015,10301.1,3,2021_3,,,N,2022/04/12 00:00:00+00,Insulation
-122.391388128,47.55064859,5796,4600 SW JUNEAU ST,6005,6888201,,Permit Issued,Construction Permit,1,0,1,0,154896,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU), per standard plan 6880596-SP.  Existing deck and detached garage to be removed.",2022/03/15 00:00:00+00,2022/04/18 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,Southwest,1,10600.6003,10600.6,530330106006003,ACC,1255681.9133,204754.8874,760903,DV1118449,6888201-CN,#ff5500,-122.39140273,47.5506544,2023/10/18 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330106023003,10602.3003,10602.3,2,2022_2,,,N,2022/05/27 00:00:00+00,Foundation
-122.274284224,47.5344504700001,5799,4617 S AUSTIN ST,6628,6794556,,Permit Issued,Construction Permit,1,0,1,0,151603,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to single family residence, per plans.",2020/08/12 00:00:00+00,2022/01/05 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,11101.3002,11101.3,530330111013002,ACC,1284484.56,198283.97,189783,DV1224854,6794556-CN,#ff5500,-122.2742988,47.53445629,2023/07/05 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330111013006,11101.3006,11101.3,1,2022_1,,,Y,2022/06/29 00:00:00+00,Structural
-122.274278861,47.5385253540001,5801,4622 S ORCHARD ST,8380,6822288,,Permit Issued,Construction Permit,1,0,1,0,264917,DADU,"Accessory Dwelling, Detached","Construct NW SFR/ NW DADU, per plans (Establish use as and construct four single-family residences each with a detached accessory dwelling unit, per plans. Reviews and processing for 4-CN's under 6778018)",2021/02/04 00:00:00+00,2021/08/23 00:00:00+00,2021,,,123,Othello,Residential Urban Village,Othello,Residential Urban Villages,4.1999998,Columbia City,Southeast,2,11101.2011,11101.2,530330111012011,ACC,1284513.714,199770.0592,756187,DV0008932,6822288-CN,#ff5500,-122.27429344,47.53853117,2023/02/23 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,6778018-CN,530330111011009,11101.1009,11101.1,3,2021_3,,,N,2022/06/27 00:00:00+00,Insulation
-122.274198359,47.538524452,5803,4624 S ORCHARD ST,8380,6778018,,Permit Issued,Construction Permit,1,0,1,0,264917,DADU,"Accessory Dwelling, Detached","Construct NE SFR/ NE DADU, per plans (Establish use as and construct four single-family residences each with a detached accessory dwelling unit, per plans. Reviews and processing for 4-CN's under 6778018)",2021/02/04 00:00:00+00,2021/08/09 00:00:00+00,2021,,,123,Othello,Residential Urban Village,Othello,Residential Urban Villages,4.1999998,Columbia City,Southeast,2,11101.2011,11101.2,530330111012011,ACC,1284533.589,199769.3582,756186,DV0008932,6778018-CN,#ff5500,-122.27421294,47.53853027,2023/02/09 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,,530330111011009,11101.1009,11101.1,3,2021_3,,,N,2022/06/27 00:00:00+00,Insulation
-122.274233854,47.550239715,5804,4625 S MEAD ST,3730,6802605,,Permit Issued,Construction Permit,1,0,1,0,136075,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU), per plan.",2020/11/18 00:00:00+00,2021/02/26 00:00:00+00,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.3000002,Seward Park,Southeast,2,10200.3009,10200.3,530330102003009,ACC,1284604.83,204042.09,179402,DV0083894,6802605-CN,#ff5500,-122.27424844,47.55024553,2022/08/26 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330102003009,10200.3009,10200.3,1,2021_1,,,N,2022/04/22 00:00:00+00,Insulation
-122.273876777,47.5529191410001,5807,4702 S LUCILE ST,7224,6881977,,Permit Issued,Construction Permit,1,0,1,0,165787,DADU,"Accessory Dwelling, Detached","Construct one-family dwelling [DADU], per standard plan #6880596-SP. Existing detached accessory structure to be removed.",2022/05/09 00:00:00+00,2022/05/25 00:00:00+00,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.3000002,Seward Park,Southeast,2,10200.4023,10200.4,530330102004023,ACC,1284711.289,205017.6288,761687,DV1122917,6881977-CN,#ff5500,-122.27389136,47.55292496,2023/11/25 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330102004014,10200.4014,10200.4,2,2022_2,,,N,2022/06/14 00:00:00+00,First Ground Disturbance
